Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
876,1.06938e-66,0.151924,5000,0.865234,16.123,0.865234,0,0.0634766,0.0634766
877,1.07947e-66,0.151912,5000,0.883789,16.1055,0.883789,0,0.0488281,0.0488281
878,1.07894e-66,0.151913,5000,0.882812,16.1074,0.882812,0,0.0449219,0.0449219
879,1.08266e-66,0.151909,5000,0.889648,16.1094,0.889648,0,0.0527344,0.0527344
880,1.08478e-66,0.151906,5000,0.893555,16.0986,0.893555,0,0.046875,0.046875
881,1.07682e-66,0.151915,5000,0.878906,16.1123,0.878906,0,0.0517578,0.0517578
882,1.08e-66,0.151912,5000,0.884766,16.1064,0.884766,0,0.0585938,0.0585938
883,1.0816e-66,0.15191,5000,0.887695,16.1074,0.887695,0,0.046875,0.046875
884,1.08584e-66,0.151905,5000,0.895508,16.0986,0.895508,0,0.0478516,0.0478516
885,1.08106e-66,0.15191,5000,0.886719,16.1123,0.886719,0,0.0615234,0.0615234
886,1.08744e-66,0.151903,5000,0.898438,16.0996,0.898438,0,0.0478516,0.0478516
887,1.08638e-66,0.151904,5000,0.896484,16.1025,0.896484,0,0.0449219,0.0449219
888,1.08744e-66,0.151903,5000,0.898438,16.0938,0.898438,0,0.0449219,0.0449219
889,1.09116e-66,0.151898,5000,0.905273,16.0879,0.905273,0,0.0429688,0.0429688
890,1.0885e-66,0.151902,5000,0.900391,16.0928,0.900391,0,0.0458984,0.0458984
891,1.0885e-66,0.151902,5000,0.900391,16.0889,0.900391,0,0.0507812,0.0507812
892,1.0885e-66,0.151902,5000,0.900391,16.0967,0.900391,0,0.0478516,0.0478516
893,1.09116e-66,0.151898,5000,0.905273,16.0879,0.905273,0,0.046875,0.046875
894,1.08478e-66,0.151906,5000,0.893555,16.1035,0.893555,0,0.0556641,0.0556641
895,1.08319e-66,0.151908,5000,0.890625,16.1045,0.890625,0,0.0488281,0.0488281
896,1.08531e-66,0.151905,5000,0.894531,16.0947,0.894531,0,0.0400391,0.0400391
897,1.08638e-66,0.151904,5000,0.896484,16.0967,0.896484,0,0.0410156,0.0410156
898,1.08903e-66,0.151901,5000,0.901367,16.0918,0.901367,0,0.0419922,0.0419922
899,1.08797e-66,0.151902,5000,0.899414,16.0967,0.899414,0,0.0419922,0.0419922
900,1.08903e-66,0.151901,5000,0.901367,16.0947,0.901367,0,0.0449219,0.0449219
901,1.08584e-66,0.151905,5000,0.895508,16.1016,0.895508,0,0.0546875,0.0546875
902,1.07788e-66,0.151914,5000,0.880859,16.1172,0.880859,0,0.0654297,0.0654297
903,1.08e-66,0.151912,5000,0.884766,16.1104,0.884766,0,0.0517578,0.0517578
904,1.0816e-66,0.15191,5000,0.887695,16.1094,0.887695,0,0.0429688,0.0429688
905,1.07841e-66,0.151914,5000,0.881836,16.1123,0.881836,0,0.046875,0.046875
906,1.07416e-66,0.151919,5000,0.874023,16.1201,0.874023,0,0.0556641,0.0556641
907,1.08425e-66,0.151907,5000,0.892578,16.0986,0.892578,0,0.0429688,0.0429688
908,1.08478e-66,0.151906,5000,0.893555,16.0967,0.893555,0,0.0537109,0.0537109
909,1.0885e-66,0.151902,5000,0.900391,16.0869,0.900391,0,0.0488281,0.0488281
910,1.08213e-66,0.151909,5000,0.888672,16.0977,0.888672,0,0.0615234,0.0615234
911,1.07788e-66,0.151914,5000,0.880859,16.1064,0.880859,0,0.0634766,0.0634766
912,1.07947e-66,0.151912,5000,0.883789,16.1084,0.883789,0,0.0566406,0.0566406
913,1.07628e-66,0.151916,5000,0.87793,16.1191,0.87793,0,0.0458984,0.0458984
914,1.07841e-66,0.151914,5000,0.881836,16.1201,0.881836,0,0.0429688,0.0429688
915,1.08319e-66,0.151908,5000,0.890625,16.1084,0.890625,0,0.046875,0.046875
916,1.08691e-66,0.151904,5000,0.897461,16.1025,0.897461,0,0.0429688,0.0429688
917,1.08319e-66,0.151908,5000,0.890625,16.1094,0.890625,0,0.0507812,0.0507812
918,1.08266e-66,0.151909,5000,0.889648,16.1123,0.889648,0,0.0546875,0.0546875
919,1.07788e-66,0.151914,5000,0.880859,16.1191,0.880859,0,0.0478516,0.0478516
920,1.07682e-66,0.151915,5000,0.878906,16.1162,0.878906,0,0.0595703,0.0595703
921,1.08e-66,0.151912,5000,0.884766,16.1182,0.884766,0,0.0498047,0.0498047
922,1.08372e-66,0.151907,5000,0.891602,16.1104,0.891602,0,0.0517578,0.0517578
923,1.08106e-66,0.15191,5000,0.886719,16.1113,0.886719,0,0.0517578,0.0517578
924,1.08319e-66,0.151908,5000,0.890625,16.1094,0.890625,0,0.0498047,0.0498047
925,1.09009e-66,0.1519,5000,0.90332,16.0967,0.90332,0,0.0449219,0.0449219
926,1.09169e-66,0.151898,5000,0.90625,16.0928,0.90625,0,0.0449219,0.0449219
927,1.07628e-66,0.151916,5000,0.889648,16.0996,0.87793,0.0117188,0.0673828,0.0673828
928,1.07735e-66,0.151915,5000,0.921875,16.0723,0.879883,0.0419922,0.0371094,0.0371094
929,1.08053e-66,0.151911,5000,0.954102,16.042,0.885742,0.0683594,0.0439453,0.0439453
930,1.07841e-66,0.151914,5000,0.953125,16.0508,0.881836,0.0712891,0.046875,0.046875
931,1.07628e-66,0.151916,5000,0.917969,16.0908,0.87793,0.0400391,0.0546875,0.0546875
932,1.0715e-66,0.151922,5000,0.900391,16.1035,0.869141,0.03125,0.0517578,0.0517578
933,1.07575e-66,0.151917,5000,0.90625,16.0986,0.876953,0.0292969,0.0439453,0.0439453
934,1.08638e-66,0.151904,5000,0.904297,16.0918,0.896484,0.0078125,0.0537109,0.0537109
935,1.08744e-66,0.151903,5000,0.900391,16.0947,0.898438,0.00195312,0.0449219,0.0449219
936,1.08797e-66,0.151902,5000,0.901367,16.0957,0.899414,0.00195312,0.0400391,0.0400391
937,1.08e-66,0.151912,5000,0.886719,16.1104,0.884766,0.00195312,0.0507812,0.0507812
938,1.08744e-66,0.151903,5000,0.898438,16.1016,0.898438,0,0.0458984,0.0458984
939,1.08956e-66,0.1519,5000,0.902344,16.0967,0.902344,0,0.0458984,0.0458984
940,1.09753e-66,0.151891,5000,0.916992,16.084,0.916992,0,0.0361328,0.0361328
941,1.09434e-66,0.151895,5000,0.911133,16.0947,0.911133,0,0.046875,0.046875
942,1.09381e-66,0.151895,5000,0.910156,16.0898,0.910156,0,0.0449219,0.0449219
943,1.09009e-66,0.1519,5000,0.90332,16.0918,0.90332,0,0.0498047,0.0498047
944,1.097e-66,0.151892,5000,0.916016,16.0879,0.916016,0,0.0449219,0.0449219
945,1.09328e-66,0.151896,5000,0.90918,16.0947,0.90918,0,0.0498047,0.0498047
946,1.09487e-66,0.151894,5000,0.912109,16.0898,0.912109,0,0.0449219,0.0449219
947,1.09434e-66,0.151895,5000,0.911133,16.0879,0.911133,0,0.0488281,0.0488281
948,1.08744e-66,0.151903,5000,0.898438,16.0996,0.898438,0,0.0546875,0.0546875
949,1.08e-66,0.151912,5000,0.884766,16.1045,0.884766,0,0.046875,0.046875
950,1.08638e-66,0.151904,5000,0.896484,16.0957,0.896484,0,0.0517578,0.0517578
951,1.08478e-66,0.151906,5000,0.893555,16.0996,0.893555,0,0.0458984,0.0458984
952,1.09063e-66,0.151899,5000,0.904297,16.0869,0.904297,0,0.0380859,0.0380859
953,1.08106e-66,0.15191,5000,0.886719,16.1084,0.886719,0,0.0507812,0.0507812
954,1.07841e-66,0.151914,5000,0.881836,16.1055,0.881836,0,0.0488281,0.0488281
955,1.08531e-66,0.151905,5000,0.894531,16.0928,0.894531,0,0.0439453,0.0439453
956,1.07894e-66,0.151913,5000,0.882812,16.1074,0.882812,0,0.0507812,0.0507812
957,1.07097e-66,0.151922,5000,0.868164,16.1299,0.868164,0,0.0585938,0.0585938
958,1.08744e-66,0.151903,5000,0.898438,16.0908,0.898438,0,0.0400391,0.0400391
959,1.08106e-66,0.15191,5000,0.886719,16.1045,0.886719,0,0.0537109,0.0537109
960,1.08956e-66,0.1519,5000,0.902344,16.0898,0.902344,0,0.0478516,0.0478516
961,1.09381e-66,0.151895,5000,0.910156,16.0898,0.910156,0,0.0419922,0.0419922
962,1.08266e-66,0.151909,5000,0.889648,16.1025,0.889648,0,0.0712891,0.0712891
963,1.09116e-66,0.151898,5000,0.905273,16.0918,0.905273,0,0.0390625,0.0390625
964,1.09222e-66,0.151897,5000,0.907227,16.0938,0.907227,0,0.0458984,0.0458984
965,1.08691e-66,0.151904,5000,0.897461,16.1064,0.897461,0,0.0498047,0.0498047
966,1.0885e-66,0.151902,5000,0.900391,16.1045,0.900391,0,0.0488281,0.0488281
967,1.09116e-66,0.151898,5000,0.905273,16.0938,0.905273,0,0.0390625,0.0390625
968,1.08213e-66,0.151909,5000,0.888672,16.1123,0.888672,0,0.0566406,0.0566406
969,1.09009e-66,0.1519,5000,0.90332,16.0967,0.90332,0,0.0410156,0.0410156
970,1.08531e-66,0.151905,5000,0.894531,16.1035,0.894531,0,0.0498047,0.0498047
971,1.08797e-66,0.151902,5000,0.899414,16.0977,0.899414,0,0.0410156,0.0410156
972,1.08106e-66,0.15191,5000,0.886719,16.1104,0.886719,0,0.0537109,0.0537109
973,1.09753e-66,0.151891,5000,0.916992,16.082,0.916992,0,0.0361328,0.0361328
974,1.09063e-66,0.151899,5000,0.904297,16.0986,0.904297,0,0.0517578,0.0517578
975,1.09487e-66,0.151894,5000,0.912109,16.0918,0.912109,0,0.046875,0.046875
976,1.08319e-66,0.151908,5000,0.890625,16.1113,0.890625,0,0.0478516,0.0478516
977,1.08e-66,0.151912,5000,0.884766,16.1074,0.884766,0,0.0498047,0.0498047
978,1.0816e-66,0.15191,5000,0.887695,16.1123,0.887695,0,0.0429688,0.0429688
979,1.08106e-66,0.15191,5000,0.886719,16.1133,0.886719,0,0.0478516,0.0478516
980,1.07575e-66,0.151917,5000,0.876953,16.1182,0.876953,0,0.0498047,0.0498047
981,1.06725e-66,0.151927,5000,0.861328,16.1279,0.861328,0,0.0644531,0.0644531
982,1.08e-66,0.151912,5000,0.884766,16.1045,0.884766,0,0.0478516,0.0478516
983,1.08e-66,0.151912,5000,0.884766,16.1074,0.884766,0,0.0449219,0.0449219
984,1.07628e-66,0.151916,5000,0.87793,16.1143,0.87793,0,0.0644531,0.0644531
985,1.07788e-66,0.151914,5000,0.880859,16.1104,0.880859,0,0.0556641,0.0556641
986,1.08531e-66,0.151905,5000,0.894531,16.0967,0.894531,0,0.0439453,0.0439453
987,1.0885e-66,0.151902,5000,0.900391,16.0938,0.900391,0,0.0458984,0.0458984
988,1.09912e-66,0.151889,5000,0.919922,16.0791,0.919922,0,0.0419922,0.0419922
989,1.08478e-66,0.151906,5000,0.893555,16.0957,0.893555,0,0.0654297,0.0654297
990,1.08372e-66,0.151907,5000,0.891602,16.0986,0.891602,0,0.0566406,0.0566406
991,1.08213e-66,0.151909,5000,0.888672,16.1045,0.888672,0,0.0498047,0.0498047
992,1.09116e-66,0.151898,5000,0.905273,16.0889,0.905273,0,0.046875,0.046875
993,1.07947e-66,0.151912,5000,0.883789,16.1074,0.883789,0,0.0576172,0.0576172
994,1.08584e-66,0.151905,5000,0.895508,16.0947,0.895508,0,0.0488281,0.0488281
995,1.08053e-66,0.151911,5000,0.885742,16.1035,0.885742,0,0.0527344,0.0527344
996,1.08e-66,0.151912,5000,0.884766,16.1094,0.884766,0,0.0458984,0.0458984
997,1.08213e-66,0.151909,5000,0.888672,16.1123,0.888672,0,0.0537109,0.0537109
998,1.08638e-66,0.151904,5000,0.914062,16.0879,0.896484,0.0175781,0.0390625,0.0390625
999,1.08425e-66,0.151907,5000,0.950195,16.0439,0.892578,0.0576172,0.0537109,0.0537109
1000,1.0816e-66,0.15191,5000,0.975586,16.0176,0.887695,0.0878906,0.0595703,0.0595703
